0,,,
剤（劑）,ザイ,薬剤師，錠剤，消化剤,
財,ザイ　,財産，私財，文化財,
,　サイ,財布,
罪,ザイ　,罪状，犯罪，謝罪,
,つみ,罪,
崎,さき,○○崎,
作,サク　,作為，著作，豊作,⇔造る，創る
,サ　,作業，作用，動作,
,つくる,作る,
削,サク　,削除，削減，添削,
,けずる,削る,
昨,サク,昨日，昨年，一昨日,昨日（きのう）
柵,サク,鉄柵,
索,サク,索引，思索，鉄索,
策,サク,策略，政策，対策,
酢,サク　,酢酸,
,す,酢，酢の物,
搾,サク　,搾取，圧搾,⇔絞る
,しぼる,搾る,
錯,サク,錯誤，錯覚，交錯,
咲,さく,咲く，遅咲き,
冊,サツ　,冊子，別冊,
,サク,短冊,
札,サツ　,札入れ，表札，入札,
,ふだ,札，名札,
刷,サツ　,刷新，印刷，増刷,
,する,刷る,
刹,サツ　,古刹，名刹,
,セツ,刹那,
拶,サツ,挨拶,
殺（殺）,サツ　,殺人，殺到，黙殺,
,　サイ　,相殺,
,　セツ　,殺生,
,ころす,殺す，殺し，見殺し,
察,サツ,察知，観察，考察,
撮,サツ　,撮影,
,とる,撮る,
擦,サツ　,擦過傷，摩擦,
,する　,擦る，擦り傷,
,すれる,擦れる，靴擦れ,
雑（雜）,ザツ　,雑談，雑音，混雑,雑魚（ざこ）
,ゾウ,雑炊，雑木林，雑兵,
皿,さら,皿，灰皿,
三,サン　,三角，三流，再三,三味線（しゃみせん）
,み　,三日月，三日（みっか）,
,みつ　,三つ指,
,みっつ,三つ,
山,サン　,山脈，高山，登山,山車（だし）
,やま,山,築山（つきやま）
参（參）,サン　,参加，参万円，降参,
,まいる,参る，寺参り,
桟（棧）,サン,桟，桟橋,桟敷（さじき）
蚕（蠶）,サン　,蚕糸，蚕食，養蚕,
,かいこ,蚕,
惨（慘）,サン　,惨劇，悲惨，陰惨,
,ザン　,惨死，惨殺,
,みじめ,惨めだ,
産,サン　,産業，生産，出産,土産（みやげ）
,うむ　,産む，産み月,⇔生む
,うまれる　,産まれる,⇔生まれる
,うぶ,産湯，産着，産毛,
傘,サン　,傘下，落下傘,
,かさ,傘，雨傘，日傘,
散,サン　,散歩，散文，解散,
,ちる　,散る，散り散りに,
,ちらす　,散らす,
,ちらかす　,散らかす,
,ちらかる,散らかる,
算,サン,算数，計算，予算,
酸,サン　,酸味，酸素，辛酸,
,すい,酸い，酸っぱい,
賛（贊）,サン,賛成，賛同，称賛,
残（殘）,ザン　,残留，残念，敗残,名残（なごり）
,のこる　,残る，残り,
,のこす,残す，食べ残し,
斬,ザン　,斬殺，斬新,⇔切る
,きる,斬る,
暫,ザン,暫時，暫定,
士,シ,士官，武士，紳士,海士（あま）
,,,居士（こじ）
,,,博士（はかせ）
子,シ　,子孫，女子，帽子,
,ス　,金子，扇子，様子,
,こ,子，親子，年子,迷子（まいご）
,,,息子（むすこ）
支,シ　,支持，支障，支店,差し支える（さしつかえる）
,ささえる,支える，支え,
止,シ　,止宿，静止，中止,波止場（はとば）
,とまる　,止まる，行き止まり,⇔留まる，泊まる
,とめる,止める，歯止め,⇔留める，泊める
氏,シ　,氏名，姓氏，某氏,
,うじ,氏，氏神,
仕,シ　,仕事，出仕,
,　ジ　,給仕,
,つかえる,仕える,
史,シ,史学，歴史，国史,
司,シ,司会，司令，上司,
四,シ　,四角，四季，四十七士,
,よ　,四人，四日（よっか），四月目,
,よつ　,四つ角,
,よっつ　,四つ,
,よん,四回，四階,
市,シ　,市民，市況，都市,
,いち,市，競り市,
矢,シ　,一矢を報いる,
,や,矢，矢印，矢面,
旨,シ　,要旨，趣旨，本旨,
,むね,旨,
死,シ　,死亡，死角，必死,
,しぬ,死ぬ，死に絶える,
糸（絲）,シ　,綿糸，蚕糸，製糸,
,いと,糸，糸目，毛糸,
至,シ　,至当，夏至，冬至,
,いたる,至る，至って〔副〕,
伺,シ　,伺候,
,うかがう,伺う，伺い,
志,シ　,志望，有志，寸志,
,こころざす　,志す,
,こころざし,志,
私,シ　,私立，私腹，公私,
,わたくし　,私，私する,
,わたし,私,
使,シ　,使役，使者，駆使,⇔遣う
,つかう,使う，使い,
刺,シ　,刺激，名刺，風刺,⇔差す，指す，挿す
,さす　,刺す，刺し殺す,
,ささる,刺さる,
始,シ　,始終，年始，開始,⇔初め，初めて
,はじめる　,始める，始め,
,はじまる,始まる，始まり,
姉,シ　,姉妹，諸姉,姉（ねえ）さん
,あね,姉，姉上,
枝,シ　,枝葉,
,えだ,枝,
祉（祉）,シ,福祉,
肢,シ,肢体，下肢，選択肢,
姿,シ　,姿勢，容姿，雄姿,
,すがた,姿,
思,シ　,思想，意思，相思,
,おもう,思う，思い，思わしい,
指,シ　,指示，指導，屈指,⇔差す，刺す，挿す
,ゆび　,指，指先,
,さす,指す，指図，名指し,
施,シ　,施設，施政，実施,
,セ　,施主，施療，布施,
,ほどこす,施す，施し,
師,シ,師匠，教師，医師,師走（しわす）
恣,シ,恣意的,＊（（付）第２の３参照）
紙,シ　,紙面，用紙，新聞紙,
,かみ,紙，紙くず，厚紙,
脂,シ　,脂肪，油脂，樹脂,⇔油
,あぶら,脂，脂ぎる,
視（視）,シ,視覚，視力，注視,
紫,シ　,紫紺，紫煙，紫外線,
,むらさき,紫，紫色,
詞,シ,歌詞，作詞，品詞,祝詞（のりと）
歯（齒）,シ　,歯科，乳歯，義歯,
,は,歯，入れ歯,
嗣,シ,嗣子，嫡嗣,
試,シ　,試験，試作，追試,
,こころみる　,試みる，試み,
,ためす,試す，試し,
詩,シ,詩情，詩人，詩歌,「詩歌」は，「シイカ」とも。
資,シ,資本，資格，物資,
飼,シ　,飼育，飼料,
,かう,飼う,
誌,シ,誌面，日誌，雑誌,
雌,シ　,雌雄，雌伏,
,め　,雌花，雌牛，雌しべ,
,めす,雌，雌犬,
摯,シ,真摯,
賜,シ　,賜暇，下賜，恩賜,
,たまわる,賜る,
諮,シ　,諮問,
,はかる,諮る,
示,ジ　,示威，示談，指示,
,シ　,示唆,
,しめす,示す，示し,
字,ジ　,字画，文字，活字,
,あざ,字，大字,
寺,ジ　,寺院，社寺，末寺,
,てら,寺，尼寺,
次,ジ　,次回，次元，目次,
,シ　,次第,
,つぐ　,次ぐ，次いで〔副〕,⇔継ぐ
,つぎ,次，次に，次々と,
耳,ジ　,耳鼻科，中耳炎,
,みみ,耳，早耳,
自,ジ　,自分，自由，各自,
,シ　,自然,
,みずから,自ら,
似,ジ　,類似，酷似，疑似,
,にる,似る，似顔,
児（兒）,ジ　,児童，幼児，優良児,稚児（ちご）
,　ニ,小児科,鹿児島（かごしま）県
事,ジ　,事物，無事，師事,
,　ズ　,好事家,
,こと,事，仕事，出来事,
侍,ジ　,侍従，侍女，侍医,
,さむらい,侍,
治,ジ　,政治，療治,
,チ　,治安，治水，自治,
,おさめる　,治める,⇔修める
,おさまる　,治まる,⇔修まる
,なおる　,治る,⇔直る
,なおす,治す,⇔直す
持,ジ　,持参，持続，支持,
,もつ,持つ,
時,ジ　,時間，時候，当時,時雨（しぐれ）
,とき,時，時めく，時々,時計（とけい）
滋,ジ,滋味，滋養,滋賀（しが）県
慈,ジ　,慈愛，慈善，慈悲,
,いつくしむ,慈しむ，慈しみ,
辞（辭）,ジ　,辞書，辞職，式辞,
,やめる,辞める,
磁,ジ,磁石，磁気，陶磁器,
餌（餌）,ジ　,好餌，食餌,（餌）＝許容字体，
,えさ　,餌,＊（（付）第２の３参照）
,え,餌食,
璽,ジ,御璽，国璽,
鹿,しか　,鹿,
,　か,鹿の子,
式,シキ,式典，形式，数式,
識,シキ,識別，意識，知識,
軸,ジク,軸，車軸，地軸,
七,シチ　,七五三，七福神,七夕（たなばた）
,なな　,七月目,
,ななつ　,七つ,
,　なの,七日,「七日」は，「なぬか」とも。
𠮟,シツ　,𠮟責,
,しかる,𠮟る,
失,シツ　,失望，失敗，消失,
,うしなう,失う,
室,シツ　,室内，皇室，居室,
,むろ,室，室咲き,
疾,シツ,疾患，疾走，悪疾,
執,シツ　,執務，執筆，確執,⇔取る，採る
,シュウ　,執念，執心，我執,
,とる,執る,
湿（濕）,シツ　,湿度，湿地，多湿,
,しめる　,湿る，湿り,
,しめす,湿す,
嫉,シツ,嫉妬,
漆,シツ　,漆器，漆黒，乾漆,
,うるし,漆,
質,シツ　,質問，質実，本質,
,シチ　,質屋，人質,
,　チ,言質,
実（實）,ジツ　,実力，充実，実に,
,み　,実，実入り,
,みのる,実る，実り,
芝,しば,芝，芝居,芝生（しばふ）
写（寫）,シャ　,写真，描写，映写,
,うつす　,写す，写し,⇔映す
,うつる,写る，写り,⇔映る
社（社）,シャ　,社会，会社，神社,
,やしろ,社,
車,シャ　,車輪，車庫，電車,山車（だし）
,くるま,車，歯車,
舎,シャ,舎監，校舎，寄宿舎,田舎（いなか）
者（者）,シャ　,医者，前者，第三者,猛者（もさ）
,もの,者，若者,
射,シャ　,射撃，発射，日射病,
,いる,射る,
捨,シャ　,捨象，取捨，喜捨,
,すてる,捨てる，捨て子,
赦,シャ,赦免，大赦，恩赦,
斜,シャ　,斜面，斜線，傾斜,
,ななめ,斜め,
煮（煮）,シャ　,煮沸,
,にる　,煮る，雑煮,
,にえる　,煮える，生煮え,
,にやす,業を煮やす,
遮,シャ　,遮断,
,さえぎる,遮る,
謝,シャ　,謝絶，感謝，陳謝,
,あやまる,謝る，平謝り,
邪,ジャ,邪悪，邪推，正邪,風邪（かぜ）
蛇,ジャ　,蛇の目，蛇腹，大蛇,
,ダ　,蛇行，蛇足，長蛇,
,へび,蛇,
尺,シャク,尺度，尺貫法,
借,シャク　,借用，借金，貸借,
,かりる,借りる，借り,
酌,シャク　,酌量，晩酌,
,くむ,酌む，酌み交わす,
釈（釋）,シャク,釈明，釈放，解釈,
爵,シャク,爵位,
若,ジャク　,若年，若干，自若,「老若」は，「ロウジャク」とも。
,　ニャク　,老若,若人（わこうど）
,わかい　,若い，若者，若々しい,
,もしくは,若しくは,
弱,ジャク　,弱点，弱小，強弱,
,よわい　,弱い，弱虫，足弱,
,よわる　,弱る,
,よわまる　,弱まる,
,よわめる,弱める,
寂,ジャク　,寂滅，静寂，閑寂,
,　セキ　,寂然，寂として,「寂然」は，「ジャクネン」とも。
,さび　,寂,
,さびしい　,寂しい，寂しがる,
,さびれる,寂れる,
手,シュ　,手腕，挙手，選手,上手（じょうず）
,て　,手，手柄，素手,下手（へた）
,　た,手綱，手繰る,手伝（てつだ）う
主,シュ　,主人，主権，施主,「法主（ホッス）」は，「ホウシュ」，「ホッシュ」とも。
,　ス　,法主，坊主,
,ぬし　,主，地主,
,おも,主な人々,
守,シュ　,守備，保守，攻守,
,　ス　,留守,
,まもる　,守る，守り,
,もり,お守り，子守，灯台守,
朱,シュ,朱肉，朱筆，朱塗り,
取,シュ　,取捨，取材，聴取,⇔採る，執る，捕る
,とる,取る,
狩,シュ　,狩猟,
,かる　,狩る，狩り込み,
,かり,狩り，ぶどう狩り,
首,シュ　,首尾，首席，自首,
,くび,首，首飾り,
殊,シュ　,殊勝，殊勲，特殊,
,こと,殊に，殊の外，殊更,
珠,シュ,珠玉，珠算，真珠,数珠（じゅず）
酒,シュ　,酒宴，飲酒，洋酒,お神酒（みき）
,さけ　,酒，酒好き，甘酒,
,　さか,酒屋，酒場，酒盛り,
腫,シュ　,腫瘍,
,はれる　,腫れる，腫れ,
,はらす,腫らす,
種,シュ　,種類，人種，品種,
,たね,種，菜種，一粒種,
趣,シュ　,趣向，趣味，興趣,
,おもむき,趣,
寿（壽）,ジュ　,寿命，長寿，米寿,
,ことぶき,寿,
受,ジュ　,受諾，受験，甘受,⇔請ける
,うける　,受ける，受付,
,うかる,受かる,
呪,ジュ　,呪縛，呪文,
,のろう,呪う,
授,ジュ　,授与，伝授，教授,
,さずける　,授ける,
,さずかる,授かる,
需,ジュ,需要，需給，必需品,
儒,ジュ,儒学，儒教，儒者,
樹,ジュ,樹木，樹立，街路樹,
収（收）,シュウ　,収穫，収入，回収,
,おさめる　,収める,⇔納める
,おさまる,収まる,⇔納まる
囚,シュウ,囚人，死刑囚,
州,シュウ　,州議会，六大州,
,す,州，中州，三角州,
舟,シュウ　,舟運，舟艇，舟航,⇔船
,ふね　,舟，小舟，渡し舟,
,　ふな,舟遊び，舟宿，舟歌,
秀,シュウ　,秀逸，秀才，優秀,
,ひいでる,秀でる,
周,シュウ　,周知，周囲，円周,⇔回り
,まわり,周り,
宗,シュウ　,宗教，宗派，改宗,
,ソウ,宗家，宗匠,
拾,シュウ　,拾得，収拾,
,ジュウ　,拾万円,
,ひろう,拾う，拾い物,
秋,シュウ　,秋季，秋分，晩秋,
,あき,秋,
臭（臭）,シュウ　,臭気，悪臭，俗臭,⇔匂う
,くさい　,臭い，臭み，臭さ,
,におう,臭う，臭い,
修,シュウ　,修飾，修養，改修,
,　シュ　,修行,
,おさめる　,修める,⇔治める
,おさまる,修まる,⇔治まる
袖,シュウ　,領袖,
,そで,袖，半袖,
終,シュウ　,終了，終日，最終,
,おわる　,終わる，終わり,
,おえる,終える,
羞,シュウ,羞恥心,
習,シュウ　,習得，習慣，練習,⇔倣う
,ならう,習う，手習い,
週,シュウ,週刊，週末，毎週,
就,シュウ　,就任，就寝，去就,
,　ジュ　,成就,
,つく　,就く,⇔着く，付く
,つける,就ける,⇔着ける，付ける
衆,シュウ　,衆寡，民衆，聴衆,
,　シュ,衆生,
集,シュウ　,集合，集結，全集,
,あつまる　,集まる，集まり,
,あつめる　,集める，人集め,
,つどう,集う，集い,
愁,シュウ　,愁傷，哀愁，憂愁,
,うれえる　,愁える,⇔憂える
,うれい,愁い,⇔憂い
酬,シュウ,報酬，応酬,
醜,シュウ　,醜悪，醜態，美醜,
,みにくい,醜い，醜さ,
蹴,シュウ　,一蹴,
,ける,蹴る，蹴散らす,
襲,シュウ　,襲撃，襲名，世襲,
,おそう,襲う,
十,ジュウ　,十字架，十文字,十重二十重（とえはたえ）
,,,二十・二十歳（はたち）
,,,二十日（はつか）
,ジッ　,十回,「ジュッ」とも。
,とお　,十，十日,
,と,十色，十重,
汁,ジュウ　,果汁，墨汁,
,しる,汁，汁粉,
充,ジュウ　,充実，充電，補充,⇔当てる，宛てる
,あてる,充てる,
住,ジュウ　,住所，安住，衣食住,
,すむ　,住む,
,すまう,住まう，住まい,
柔,ジュウ　,柔軟，柔道，懐柔,
,ニュウ　,柔和，柔弱,
,やわらか　,柔らかだ,⇔軟らか
,やわらかい,柔らかい,⇔軟らかい
重,ジュウ　,重量，重大，二重,
,チョウ　,重畳，慎重，貴重,
,え　,一重，八重桜,十重二十重（とえはたえ）
,おもい　,重い，重たい,
,かさねる　,重ねる，重ね着,
,かさなる,重なる,
従（從）,ジュウ　,従事，従順，服従,
,　ショウ　,従容,
,　ジュ　,従○位,
,したがう　,従う,
,したがえる,従える,
渋（澁）,ジュウ　,渋滞，苦渋,
,しぶ　,渋，渋紙,
,しぶい　,渋い，渋さ，渋み,
,しぶる,渋る,
銃,ジュウ,銃砲，銃弾，小銃,
獣（獸）,ジュウ　,獣類，猛獣，鳥獣,
,けもの,獣,
縦（縱）,ジュウ　,縦横，縦断，操縦,
,たて,縦,
叔,シュク,伯叔,叔父（おじ）
,,,叔母（おば）
祝（祝）,シュク　,祝賀，祝日，慶祝,祝詞（のりと）
,　シュウ　,祝儀，祝言,
,いわう,祝う,
宿,シュク　,宿泊，宿題，合宿,
,やど　,宿，宿屋,
,やどる　,宿る，雨宿り,
,やどす,宿す,
淑,シュク,淑女，貞淑，私淑,
粛（肅）,シュク,粛清，静粛，自粛,
縮,シュク　,縮小，縮図，短縮,
,ちぢむ　,縮む，伸び縮み,
,ちぢまる　,縮まる,
,ちぢめる　,縮める,
,ちぢれる　,縮れる，縮れ毛,
,ちぢらす,縮らす,
塾,ジュク,塾，私塾,
熟,ジュク　,熟練，熟慮，成熟,
,うれる,熟れる,
出,シュツ　,出入，出現，提出,
,　スイ　,出納,
,でる　,出る，出窓，遠出,
,だす,出す,
述,ジュツ　,叙述，陳述，著述,
,のべる,述べる,
術,ジュツ,術策，技術，芸術,
俊,シュン,俊敏，俊秀，俊才,
春,シュン　,春季，立春，青春,
,はる,春，春めく,
瞬,シュン　,瞬間，瞬時，一瞬,
,またたく,瞬く，瞬き,
旬,ジュン　,旬刊，上旬,
,　シュン,旬，旬の野菜,
巡,ジュン　,巡回，巡業，一巡,お巡（まわ）りさん
,めぐる,巡る，巡り歩く,
盾,ジュン　,矛盾,
,たて,盾，後ろ盾,
准,ジュン,准将，批准,
殉,ジュン,殉死，殉職，殉難,
純,ジュン,純真，純粋，不純,
循,ジュン,循環，因循,
順,ジュン,順序，順調，従順,
準,ジュン,準備，基準，標準,
潤,ジュン　,潤色，潤沢，湿潤,
,うるおう　,潤う，潤い,
,うるおす　,潤す,
,うるむ,潤む,
遵,ジュン,遵守，遵法,
処（處）,ショ,処置，処罰，処女,
初,ショ　,初期，初心者，最初,
,はじめ　,初め,⇔始め
,はじめて　,初めて〔副〕,
,はつ　,初の受賞，初雪，初耳,
,うい　,初陣，初々しい,
,そめる,書き初め，出初め式,
所,ショ　,所得，住所，近所,
,ところ,所，台所,
書,ショ　,書画，書籍，読書,⇔描く
,かく,書く,
庶,ショ,庶民，庶務,
暑（暑）,ショ　,暑気，残暑，避暑,⇔熱い
,あつい,暑い，暑さ,
署（署）,ショ,署名，署長，警察署,
緒（緖）,ショ　,緒戦，由緒，端緒,「情緒」は，「ジョウショ」とも。
,　チョ　,情緒,
,お,緒，鼻緒,
諸（諸）,ショ,諸君，諸国，諸般,
女,ジョ　,女子，女流，少女,海女（あま）
,ニョ　,女人，天女，善男善女,
,　ニョウ　,女房,
,おんな　,女，女心，女らしい,
,め,女神，女々しい,乙女（おとめ）
如,ジョ　,欠如，突如，躍如,
,ニョ,如実，如来，不如意,
助,ジョ　,助力，助監督，救助,
,たすける　,助ける，助け,
,たすかる　,助かる，大助かり,
,すけ,助太刀,
序,ジョ,序幕，順序，秩序,
叙（敍）,ジョ,叙述，叙景，叙勲,
徐,ジョ,徐行，徐々に,
除,ジョ　,除外，除数，解除,
,　ジ　,掃除,
,のぞく,除く,
小,ショウ　,小心，大小，縮小,小豆（あずき）
,ちいさい　,小さい，小さな,
,こ　,小型，小鳥，小切手,
,お,小川，小暗い,
升,ショウ　,升，升目,
,ます,,
少,ショウ　,少年，多少，減少,
,すくない　,少ない,
,すこし,少し,
召,ショウ　,召喚，国会の召集,
,めす,召す，召し上がる,
匠,ショウ,師匠，巨匠，意匠,
床,ショウ　,起床，病床，温床,
,とこ　,床，床の間，寝床,
,ゆか,床，床下,
抄,ショウ,抄録，抄本，抄訳,
肖,ショウ,肖像，不肖,
尚,ショウ,尚早，高尚,
招,ショウ　,招待，招致，招請,
,まねく,招く，招き,
承,ショウ　,承知，承諾，継承,
,うけたまわる,承る,
昇,ショウ　,昇降，昇進，上昇,⇔上る，登る
,のぼる,昇る,
松,ショウ　,松竹梅，白砂青松,
,まつ,松，松原，門松,
沼,ショウ　,沼沢，湖沼,
,ぬま,沼，沼地,
昭,ショウ,昭和,
宵,ショウ　,徹宵,
,よい,宵,
将（將）,ショウ,将来，将棋，大将,
消,ショウ　,消滅，消極的，費消,
,きえる　,消える，立ち消え,
,けす,消す，消しゴム,
症,ショウ,症状，炎症，重症,
祥（祥）,ショウ,発祥，吉祥，不祥事,
称（稱）,ショウ,称賛，名称，称する,
笑,ショウ　,笑覧，微笑，談笑,笑顔（えがお）
,わらう　,笑う，大笑い,
,えむ,ほくそ笑む，笑み,
唱,ショウ　,唱歌，合唱，提唱,
,となえる,唱える,
商,ショウ　,商売，商業，貿易商,
,あきなう,商う，商い,
渉（涉）,ショウ,渉外，干渉，交渉,
章,ショウ,憲章，勲章，文章,
紹,ショウ,紹介,
訟,ショウ,訴訟,
勝,ショウ　,勝敗，優勝，名勝,
,かつ　,勝つ，勝ち，勝手,
,まさる,勝る，男勝り,
掌,ショウ,掌中，職掌，車掌,
晶,ショウ,結晶，水晶,
焼（燒）,ショウ　,焼却，燃焼，全焼,
,やく　,焼く，炭焼き,
,やける,焼ける，夕焼け,
焦,ショウ　,焦土，焦慮，焦心,
,こげる　,焦げる，黒焦げ,
,こがす　,焦がす,
,こがれる　,焦がれる,
,あせる,焦る，焦り,
硝,ショウ,硝石，硝酸,
粧,ショウ,化粧,
詔,ショウ　,詔勅，詔書,
,みことのり,詔,
証（證）,ショウ,証拠，証明，免許証,
象,ショウ　,象徴，対象，現象,
,ゾウ,象眼，巨象,
傷,ショウ　,傷害，負傷，感傷,
,きず　,傷，古傷，傷つく,
,いたむ　,傷む,⇔痛む，悼む
,いためる,傷める,⇔痛める
奨（奬）,ショウ,奨励，奨学金，推奨,
照,ショウ　,照明，照会，対照的,
,てる　,照る，日照り,
,てらす　,照らす,
,てれる,照れる,
詳,ショウ　,詳細，詳報，未詳,
,くわしい,詳しい，詳しさ,
彰,ショウ,表彰，顕彰,
障,ショウ　,障害，障子，故障,
,さわる,障る，差し障り,
憧,ショウ　,憧憬,「憧憬」は，「ドウケイ」とも。
,あこがれる,憧れる，憧れ,
衝,ショウ,衝突，衝動，折衝,
賞,ショウ,賞罰，賞与，懸賞,
償,ショウ　,償金，弁償，代償,
,つぐなう,償う，償い,
礁,ショウ,岩礁，暗礁，さんご礁,
鐘,ショウ　,半鐘，警鐘,
,かね,鐘,
上,ジョウ　,上旬，上昇，地上,上手（じょうず）
,　ショウ　,上人，身上を潰す,「身上」は，「シンショウ」と「シンジョウ」とで，意味が違う。
,うえ　,上，身の上,
,　うわ　,上着，上積み,
,かみ　,上，川上,⇔揚げる，挙げる
,あげる　,上げる，売り上げ,⇔揚がる，挙がる
,あがる　,上がる，上がり,⇔昇る，登る
,のぼる　,上る，上り,
,のぼせる　,上せる,
,のぼす,上す,
丈,ジョウ　,丈六，丈夫な体,
,たけ,丈，背丈,
冗,ジョウ,冗談，冗長，冗費,
条（條）,ジョウ,条理，条約，箇条,
状（狀）,ジョウ,状態，白状，免状,
乗（乘）,ジョウ　,乗数，乗車，大乗的,
,のる　,乗る，乗り物,⇔載る
,のせる,乗せる,⇔載せる
城,ジョウ　,城内，城下町，落城,茨城（いばらき）県，宮城（みやぎ）県
,しろ,城，城跡,
浄（淨）,ジョウ,浄化，清浄，不浄,
剰（剩）,ジョウ,剰余，過剰，余剰,
常,ジョウ　,常備，日常，非常,
,つね　,常，常に，常々,
,とこ,常夏,
情,ジョウ　,情報，情熱，人情,
,　セイ　,風情,
,なさけ,情け,
場,ジョウ　,場内，会場，入場,
,ば,場，場所，広場,
畳（疊）,ジョウ　,畳語，重畳,
,たたむ　,畳む，折り畳み,
,たたみ,畳，畳表，青畳,
蒸,ジョウ　,蒸気，蒸発,
,むす　,蒸す，蒸し暑い,
,むれる　,蒸れる,
,むらす,蒸らす,
縄（繩）,ジョウ　,縄文，自縄自縛,
,なわ,縄，縄張,
壌（壤）,ジョウ,土壌,
嬢（孃）,ジョウ,令嬢，愛嬢，お嬢さん,
錠,ジョウ,錠前，錠剤，手錠,
譲（讓）,ジョウ　,譲渡，譲歩，謙譲,
,ゆずる,譲る，親譲り,
醸（釀）,ジョウ　,醸造，醸成,
,かもす,醸す，醸し出す,
色,ショク　,原色，特色，物色,景色（けしき）
,シキ　,色彩，色調，色欲,
,いろ,色，桜色，色づく,
拭,ショク　,払拭,
,ふく　,拭く,
,ぬぐう,拭う,
食,ショク　,食事，食料，会食,
,　ジキ　,断食,
,くう　,食う，食い物,
,くらう　,食らう,
,たべる,食べる，食べ物,
植,ショク　,植樹，植物，誤植,
,うえる　,植える，植木,
,うわる,植わる,
殖,ショク　,生殖，利殖，学殖,
,ふえる　,殖える,⇔増える
,ふやす,殖やす,⇔増やす
飾,ショク　,装飾，修飾，服飾,
,かざる,飾る，飾り,
触（觸）,ショク　,触媒，触発，接触,
,ふれる　,触れる,
,さわる,触る,
嘱（囑）,ショク,嘱託，委嘱,
織,ショク　,織機，染織，紡織,
,シキ　,組織,
,おる,織る，織物,
職,ショク,職業，職務，就職,
辱,ジョク　,恥辱，雪辱，屈辱,
,はずかしめる,辱める，辱め,
尻,しり,尻，尻込み，目尻,尻尾（しっぽ）
心,シン　,心身，感心，中心,心地（ここち）
,こころ,心，心得る，親心,
申,シン　,申告，申請，内申書,
,もうす,申す，申し上げる,
伸,シン　,伸縮，屈伸，追伸,
,のびる　,伸びる，背伸び,⇔延びる
,のばす　,伸ばす,⇔延ばす
,のべる,伸べる,⇔延べる
臣,シン　,臣下，君臣,
,ジン,大臣,
芯,シン,芯,
身,シン　,身体，単身，等身大,
,み,身，身内，親身,
辛,シン　,辛苦，辛酸，香辛料,
,からい,辛い，辛み，辛うじて,
侵,シン　,侵入，侵害，不可侵,⇔犯す，冒す
,おかす,侵す,
信,シン,信用，信頼，通信,
津,シン　,興味津々,
,つ,津波，津々浦々,
神（神）,シン　,神聖，神経，精神,お神酒（みき）
,ジン　,神社，神宮，神通力,神楽（かぐら）
,かみ　,神，神様，貧乏神,神奈川（かながわ）県
,　かん　,神主,
,　こう,神々しい,
唇,シン　,口唇,
,くちびる,唇,
娠,シン,妊娠,
振,シン　,振動，振興，不振,
,ふる　,振る，振り,
,ふるう　,振るう,⇔奮う，震う
,ふれる,振れる,
浸,シン　,浸水，浸透,
,ひたす　,浸す，水浸し,
,ひたる,浸る,
真（眞）,シン　,真偽，写真，純真,
,ま,真南，真新しい，真っ先，,真面目（まじめ）
,,真ん中,真っ赤（まっか）
,,,真っ青（まっさお）
針,シン　,針路，運針，秒針,
,はり,針，針金,
深,シン　,深山，深夜，水深,
,ふかい　,深い，深入り，深み,
,ふかまる　,深まる,
,ふかめる,深める,
紳,シン,紳士,
進,シン　,進級，進言，前進,⇔勧める，薦める
,すすむ　,進む，進み,
